aid,build_buguize,avg_height,std_dev_height,shape_coefficient_sum,jiaochakou,mean_kuai,shape_index,TotalDensity,value_x,duanbofushe,fengsu,jiangshuiliang,pingjundiwen,qiya,rizhaodanweishu,wendu,shidu,zhengfaliang,gdp,dengguang,ndvi,mean_SVF,zuidiqiwen,zuigaoqiwen,ydl,X,X2,Y,value_y,FID_1,gaodu,area,beijing_GF_midu,beijing_JT_midu,beijing_JZ_midu,beijing_LD_midu,beijing_SY_midu,beijing_TCC_midu,poi_hhd,p_cd,p_gyyd,p_gggl,p_gc,p_jt,p_ld,p_nd,p_sl,p_sy,p_sd,p_st,p_zzyd,landuse_hhd,road_length,road_density,population,population_density,bus_coverage_area,subway_coverage_area,wgarea,building_density,building_area,floor_area_ratio
522,0.509854698,30.62057293,15.55337619,34.03633788,0,23091.38458,35.97354037,0.018078752,41.09999847,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,242396,25.01627541,5739,0.830945714,-1.960466743,12.64994049,22126480,438163.2578,116.2749959,40.05499902,41.09999847,0,0,0.946746768,2.11249731,8.449989238,3.168745964,2.11249731,9.506237893,5.281243274,1.625014151,0.000625008,0,0,0,0,0,0.596891594,0.040602087,0.001491254,0,0,0.982520761,0.469736362,3.219677189,3.4007797,918,0.969636265,1.616228737,1.451524787,0.946746768,0.060524763,0.490069051,0.517634776
523,0.522823952,26.59561452,9.514021944,77.9577361,1,12623.25767,65.87249478,0.029234692,41.09999847,5592.390137,1.785571694,619.2772827,15.25668335,1011.050903,2529.682129,13.48207474,13.48207474,1396.682373,245573,23.92610931,6500,0.71335375,-1.964336038,12.6487627,22249608,439016.1812,116.2849959,40.05499902,41.09999847,0,0,0.946744325,14.78751932,23.23753036,4.22500552,0,97.17512696,19.01252484,1.153794262,0.003124963,0.001418715,0.354190995,0,0,0.002500007,0.411309439,0.130039256,0.056427334,0,0,0.476718242,1.555995142,3.309128194,3.495271222,3682,3.889117581,1.493688954,2.26513221,0.946744325,0.151686523,1.111664892,1.174197576
524,0.436933623,63.01826347,38.20775738,29.78053943,3,9965.704384,111.9198939,0.029838797,40.90000153,5591.543945,1.787382364,618.5315552,15.25684357,1011.110046,2530.664307,13.4790659,13.4790659,1396.160156,246387,33.61632093,6344,0.79602,-2.104953289,12.47967625,21680930,439869.1044,116.2949959,40.05499902,40.90000153,0,0,0.946741916,122.5254718,42.25016269,51.7564493,0,365.4639073,39.08140049,1.196212298,0,0.005878841,0.38088837,0,0.060591212,0.000625039,0.191919524,0.070008449,0.147953775,0,0.006250298,0.098942499,1.618607856,8.344210738,8.813606531,6192,6.540325185,1.406477329,2.23077364,0.946741916,0.075179708,1.317942822,1.392082467
525,0.510653274,53.93643625,28.60954231,114.6961431,6,14130.44092,67.07253581,0.021506865,41.40000153,5590.673828,1.79016602,617.6746826,15.25147152,1011.062866,2531.876709,13.46985912,13.46985912,1395.506958,266376,30.91202863,4286,0.62410125,-2.265698195,12.28565598,20002328.58,440722.0272,116.3049959,40.05499902,41.40000153,0,0,0.946739542,113.0194687,27.46267464,21.12513434,0,129.9195762,17.95636419,1.295595328,0,0,0.169037436,0,0,0,0.082448219,0.019374704,0,0,0.000625037,0.614401385,0.88654356,7.145617072,7.547606028,17835,18.83833855,4.253525952,2.815628629,0.946739542,0.171554176,2.533737354,2.676277099
526,0.525116773,48.83015914,28.41011152,128.9056388,6,13720.829,58.99958106,0.016497741,41.90000153,5589.984375,1.79107523,616.0228882,15.25674725,1011.219543,2532.978027,13.47119999,13.47119999,1395.115601,118852.678,30.25060081,5969,0.583406579,-2.253894806,12.30292702,21643108,441574.9497,116.3149959,40.05499902,41.90000153,0,0,0.946737201,36.9690765,13.73137127,15.84388993,1.056259329,71.82563434,7.3938153,1.344904351,0,0,0.099615264,0,0,0,0.050063042,0.0237479,0,0,0.00187493,0.683016663,0.740655937,6.2279798,6.578361762,11054,11.67589062,2.748753502,2.086683412,0.946737201,0.218792302,2.907049626,3.070598286
527,0.492010924,42.50186396,25.75412797,162.9490811,1,17862.92252,42.00107395,0.015441399,42.5,5589.134277,1.794866562,614.7305908,15.24571323,1011.063477,2534.533936,13.45518589,13.45518589,1394.331421,18468,30.0967474,4977,0.566017568,-2.566583849,11.80700646,21740960,442427.8719,116.3249959,40.05499902,42.5,0,0,0.946734894,204.9148091,63.37571414,58.09440463,1.056261902,377.0854992,57.03814273,1.307705303,0,0,0.018429291,0,0,0,0.005620216,0.021836322,0,0,0.004999914,0.744854842,0.432129773,6.600350555,6.971698834,24008,25.35873575,4.219858714,4.18469071,0.946734894,0.244688379,2.814927592,2.973300774
528,0.485167201,38.51959876,24.67854483,156.2211814,2,14792.6972,58.18623984,0.021525708,42.5,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,18641,23.03684107,6002,0.5573575,-2.277430296,12.27659416,21701498,443280.7938,116.3349959,40.05499902,42.5,0,0,0.946732621,123.5829393,40.13804866,20.06902433,0,186.9588056,33.80046203,1.304617191,0,0,0.049197415,0,0,0.008114431,0.083109423,0.066195133,0,0,0.000624971,0.802931855,0.754557297,3.53685443,3.735853558,18246,19.27260094,3.985436363,8.557609106,0.946732621,0.246732524,2.62504864,2.772745527
529,0.540434358,47.37203839,35.09225992,85.97026399,3,17213.27967,54.11243697,0.015389954,42.09999847,5590.251953,1.7978791,611.5140991,15.24292374,1011.204102,2537.201172,13.4458828,13.4458828,1393.692749,19310,21.25573508,5236,0.634828571,-2.275460005,12.28125095,21739426,444133.7154,116.3449959,40.05499902,42.09999847,0,0,0.946730382,24.29413954,11.6189363,8.450135492,0,36.96934278,3.16880081,1.346254555,0.002500043,0.725089304,0,0,0,0.009385563,0.04066109,0.015092677,0,0,0.001250003,0.186707646,0.807082652,5.032326206,5.315479786,5270,5.566526756,2.50780975,11.36100559,0.946730382,0.175965404,2.33719954,2.468706599
530,0.490545841,35.69171717,21.20637925,109.8986684,4,21038.40392,38.6523998,0.014216251,41.40000153,5589.674805,1.798820138,608.946167,15.24780369,1011.353394,2538.61084,13.44515133,13.44515133,1393.30188,273042,21.73161475,3873,0.57888375,-2.349392176,12.19255257,22184906,444986.6366,116.3549959,40.05499902,41.40000153,0,0,0.946728177,35.91315949,17.95657975,11.61896337,0,138.371291,16.90031035,1.144008885,0.005000021,0.791011833,0.003725472,0,0,0.005625064,0.211919355,0,0,0,0,0.127295754,0.85310479,7.655871826,8.086663116,6382,6.741111291,1.512003163,11.51730531,0.946728177,0.275860278,2.738751289,2.892859173
531,0.443353678,28.42872768,13.05130228,167.5761894,2,15778.76675,50.15429532,0.020551975,41.20000076,5588.570801,1.801703215,603.2423096,15.2516222,1011.541626,2541.848877,13.4362278,13.4362278,1392.389526,118852.678,26.97410234,6051.811182,0.562682192,-2.453593493,12.06644344,22003484,445839.5576,116.3649959,40.05499902,41.20000076,0,0,0.946726005,17.95662093,8.450174555,11.61899001,0,73.93902735,7.393902735,1.16815733,0.001249978,0,0.237923968,0,0,0.001874917,0.236729367,0.015588631,0,0,0,0.673296925,1.034032322,1.893737917,2.000301995,4553,4.809205593,1.333674428,2.064954369,0.946726005,0.251428895,1.944221991,2.0536269
532,0.484472851,30.27934786,25.09892054,144.5659705,0,21516.45154,40.20600725,0.021312001,41.29999924,5588.45166,1.797932148,598.7704468,15.28286934,1012.200928,2542.989014,13.46150875,13.46150875,1392.653442,240737,12.43799289,5041,0.618327273,-2.613415956,11.87182999,20002328.58,446692.4784,116.3749959,40.05499902,41.29999924,0,0,0.946723868,10.56274204,6.337645224,8.450193632,0,9.506467836,4.225096816,1.564103352,0.002497769,0,0.701670688,0,0,0,0.241492677,0.008754759,0,0,0,0.207354934,0.974421815,0.915764809,0.967298745,2939,3.104389885,1.493141802,0,0.946723868,0.180884001,1.507067719,1.591876755
533,0.384717368,28.46711847,17.83080445,25.19129569,2,20143.01627,44.54873873,0.026912916,41.40000153,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,17160,8.892397722,5501,0.827323611,-2.566583849,11.80700646,22190852,447545.3988,116.3849959,40.05499902,41.40000153,0,0,0.946721765,2.112553101,5.281382754,0,4.225106203,10.56276551,3.168829652,1.457205948,0.000624988,0,0.536952054,0,0,0.000625026,0.670356783,0.059963629,0,0,0,0.427411399,1.143271904,1.958287348,2.068493005,753,0.795376243,1.267564996,0.719374621,0.946721765,0.046338985,0.395949479,0.41823215
534,0.469083182,37.4246729,25.57729483,78.79555306,2,13334.08021,60.63842063,0.024699271,40.90000153,5588.096191,1.797969222,595.0025635,15.2923193,1012.444885,2544.674561,13.46381569,13.46381569,1392.393799,17182,8.175035477,8362,0.73695375,-2.681817532,11.78899288,21690604,448398.3189,116.3949959,40.05499902,40.90000153,0,0,0.946719695,8.450230877,1.05627886,1.05627886,1.05627886,9.506509737,1.05627886,1.310686555,0,0,0.51668508,0,0,0,0.415313322,0.042490223,0,0,0.005625227,0.423056901,1.233403484,0.857047352,0.905281,3631,3.835348539,0.780756202,5.374706543,0.946719695,0.091353309,0.965228648,1.019550616
535,1.915819587,61.83940357,40.38542964,152.426065,4,13148.85638,70.55331607,0.021636612,40.29999924,5587.776367,1.798006296,591.0423584,15.30151749,1012.68689,2546.448242,13.46546459,13.46546459,1392.134277,19314,24.99767685,7437,0.568951429,-2.97823596,11.42626953,21684904,449251.2388,116.4049959,40.05499902,40.29999924,0,0,0.94671766,421.4561712,132.0351413,52.81405654,2.112562261,1165.078087,117.2472055,1.098761173,0.001868287,0,0.00505502,0,0,0.006843762,0.028147825,0.020044401,0.098288681,0,0.007499848,0.643045847,0.800083795,6.043815067,6.383967812,32696,34.53616785,4.82078149,7.363684576,0.94671766,0.208685421,3.498363082,3.695254912
536,0.497566141,37.15807754,25.62096823,102.6025678,3,10071.44317,107.1749203,0.029039449,39.90000153,5587.421875,1.798989773,587.138916,15.30505276,1012.823853,2548.419922,13.46086407,13.46086407,1391.744019,118852.678,31.87475586,5732,0.63703375,-3.031121492,11.36180878,21890068,450104.1584,116.4149959,40.05499902,39.90000153,0,0,0.946715658,76.05240221,31.68850092,17.95681719,2.112566728,118.3037368,28.51965083,1.41850366,0.004999832,0.011024704,0.059520942,0,0,0.0019059,0.083074214,0.028733849,0.018657425,0,0.040603905,0.734583527,0.995701285,4.107358813,4.338534784,11395,12.03634893,3.34116292,7.376989376,0.946715658,0.149247853,1.610224804,1.700853673
537,0.378410305,47.59232166,23.77958923,93.67771096,2,7889.280753,121.2083718,0.030890813,39.79999924,5587.237305,1.798062682,582.6242065,15.31908226,1013.165833,2550.245361,13.46674824,13.46674824,1391.615723,18815,24.73480352,5763,0.597141429,-3.200475216,11.15421963,21775282,450957.0778,116.4249959,40.05499902,39.79999924,0,0,0.94671369,41.19513682,16.90056895,7.393998916,2.112571119,22.18199675,13.73171227,1.528566437,0.00312963,0.029470316,0.25786672,0,0,0,0.111291055,0.068132726,0,0,0.030008871,0.5537681,1.331279574,5.054154071,5.33862996,6094,6.437004199,3.448911313,4.786922009,0.94671369,0.17078767,2.186698876,2.309778445
538,0.500068469,41.81581594,22.52466747,51.17838869,2,13524.45367,66.76630031,0.028565736,39.70000076,5588.518555,1.800471544,577.7575073,15.31497002,1013.291992,2553.501221,13.44899368,13.44899368,1390.985718,164050,23.05018616,6239,0.7493975,-3.136437893,11.23244858,20002328.58,451809.9969,116.4349959,40.05499902,39.70000076,0,0,0.946711757,39.08264553,15.84431575,7.394014018,1.056287717,63.37726301,12.6754526,1.372759192,0.003752204,0,0.862248612,0,0,0,0.392165719,0.039416322,0,0,0.048747792,0,0.790575127,5.34275667,5.643488245,4424,4.67301686,2.687536452,3.014775721,0.946711757,0.096044415,1.103165536,1.165260205
539,0.778466443,27.64889083,5.627235723,23.17760695,0,12294.93321,80.75169033,0.037846991,39.70000076,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,6827,10.75109058,7592,0.905177143,-3.320701599,11.00590229,21384080,452662.9157,116.4449959,40.05499902,39.70000076,0,0,0.946709857,1.056289837,1.056289837,0,0,1.056289837,1.056289837,1.386294361,0,0,0.878043022,0,0,0.00062257,0.572727863,0.144926756,0,0,0.106823262,0.019577232,1.033853869,0.294946681,0.311549181,30,0.031688695,0.177645029,1.591254094,0.946709857,0.0168114,0.126125795,0.133225396
540,0.520315147,27.65923066,7.240242518,50.79351059,2,13720.40567,59.269471,0.026038832,39.70000076,5588.172852,1.802290916,573.7185059,15.31233597,1013.321655,2555.79248,13.43661308,13.43661308,1390.46582,6736,28.79283714,5570,0.8011925,-2.566583849,11.80700646,21052510,453515.8343,116.4549959,40.05499902,39.70000076,0,0,0.946707991,5.281459592,3.168875755,1.056291918,0,6.337751511,1.056291918,1.391739769,0.002499918,0,0.649144339,0,0,0.001875007,0.376845469,0.040715704,0,0,0.006916383,0.283728065,1.197179309,3.31641229,3.5030995,374,0.395053178,1.684519003,0.286674159,0.946707991,0.078273253,0.588119634,0.621226016
541,0.597708031,33.39475162,23.40675188,30.12383268,0,23667.65398,42.07046129,0.024168148,40,5587.720703,1.805991292,570.0389404,15.29859638,1013.143188,2558.382568,13.41238117,13.41238117,1389.684204,118852.678,13.59828949,6051.811182,0.846662857,-3.26650548,11.07138157,22074882,454368.7526,116.4649959,40.05499902,40,0,0,0.946706159,1.056293962,1.056293962,0,0,5.281469812,0,0.79631164,0.028750545,0,0.931147557,0,0,0.003124909,0.47565368,0.019363259,0,0,0,0,0.616307576,0.856849651,0.905085113,300,0.316888189,0.775041946,0,0.946706159,0.063198147,0.560734336,0.592300294
542,0.350506439,30.89544457,9.351524183,5.812388591,2,14129.91584,66.59789752,0.031413006,41,5587.297363,1.809667826,566.2781982,15.28451633,1012.963501,2561.041992,13.38745689,13.38745689,1388.902954,90057,12.84489226,7796,0.924285,-3.369344234,10.94397831,21024826,455221.6707,116.4749959,40.05499902,41,0,0,0.946704361,4.225183874,10.56295969,0,0,3.168887906,0,0.958691859,0,0.052965355,0.726681305,0,0,0.006875208,0.485617076,0.053106313,0,0,0.006875226,0,0.962768405,5.516817799,5.827392401,370,0.390829508,1.102406327,0,0.946704361,0.01684465,0.138117424,0.145892879
543,0.816196287,27.56713703,6.574258968,11.32427298,1,18934.05194,38.69401462,0.016774083,42.59999847,5586.969727,1.812366843,562.2246704,15.27547073,1012.886047,2563.654053,13.36741829,13.36741829,1388.252808,101297,13.92513641,7051,0.935702667,-3.517669201,10.76045609,20709360,456074.5885,116.4849959,40.05499902,42.59999847,0,0,0.946702597,0,4.225191748,0,0,3.168893811,2.112595874,1.060856947,0.003749819,0.0057724,0.688210757,0,0,0.008749564,0.50576674,0.015652719,0,0,0.005000137,0.22817995,1.12281702,3.763219675,3.975081179,154,0.162669882,1.606606931,0,0.946702597,0.018311048,0.136265472,0.143936937
544,0.441864122,28.76313063,10.8700523,20.10967954,1,19320.42585,40.95869224,0.020993968,43.40000153,5586.737305,1.814085603,557.8959961,15.27144146,1012.910828,2566.216553,13.35226345,13.35226345,1387.734009,98125,10.73136512,7887,0.885056,-3.817960739,10.3902607,20719060,456927.5062,116.4949959,40.05499902,43.40000153,0,0,0.946700867,2.112599735,6.337799204,0,0,6.337799204,3.168899602,1.29302247,0.015624494,0,0.618241226,0,0,0.010614053,0.447556525,0.056207003,0,0,0.004999964,0.255625692,1.307319063,3.687275249,3.894868356,263,0.277806865,1.745858404,0,0.946700867,0.037205785,0.288329105,0.304561995
545,0.347665478,43.4004284,46.55700892,4.955542952,1,22016.25978,33.96410751,0.020092158,43.5,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,98562,9.214735985,7586,0.9660375,-3.849374056,10.34937763,20002328.58,457780.4236,116.5049959,40.05499902,43.5,0,0,0.946699171,0,2.11260352,0,0,2.11260352,0,0.69314718,0.001249935,0,0.184191947,0,0,0.002507978,0.595630695,0.050595597,0,0,0,0.274489676,1.149445733,5.369964672,5.672303134,139,0.146825945,1.401691924,0,0.946699171,0.014818789,0.179678063,0.189794254
546,0.585815805,38.26935876,18.70631152,99.03618308,3,16608.72821,47.12656978,0.023484424,43.29999924,5586.599609,1.814821601,553.3096924,15.2724123,1013.037964,2568.727051,13.34199619,13.34199619,1387.346436,118852.678,9.839739005,8001,0.81231,-3.85022068,10.34561729,20514810,458633.3407,116.5149959,40.05499902,43.29999924,0,0,0.946697508,14.78825061,4.225214459,4.225214459,0,5.281518074,1.056303615,1.329192114,0.000614639,0,0.615454514,0,0,0.001249953,0.404550754,0.064447612,0,0,0.000625006,0.197630278,1.17949757,5.400030347,5.704071576,391,0.413014713,2.201401384,1.014228657,0.946697508,0.069368322,0.724998979,0.765819042
547,0.648830949,41.05570717,18.3593315,116.4364202,8,22540.37809,35.0165632,0.02125444,44.09999847,5586.964844,1.808867693,547.1083984,15.31070805,1013.887573,2570.501709,13.37011147,13.37011147,1387.87561,85411,15.01200612,5556,0.75847375,-2.566583849,11.80700646,20593526,459486.2577,116.5249959,40.05499902,44.09999847,0,0,0.94669588,8.450443454,2.112610863,4.225221727,0,13.73197061,0,1.188009244,1.03E-05,0,0.5640723,0,0,0.004374806,0.659705056,0.05240925,0,0,0.000624969,0.368975972,1.148293502,5.02683148,5.309869397,838,0.885183952,2.225091221,2.271541969,0.94669588,0.084890416,0.938032744,0.990849082
548,0.615911113,30.3621627,11.48806075,11.11506694,2,10637.01444,85.03471865,0.039535102,44.59999847,5588.179199,1.812266707,542.5401611,15.29434204,1013.801636,2574.292236,13.33466244,13.33466244,1386.994385,62043,13.91012168,7256,0.944682857,-3.93205142,10.24221039,20904362,460339.1744,116.5349959,40.05499902,44.59999847,0,0,0.946694285,15.84460816,2.112614422,4.225228843,0,16.90091537,2.112614422,1.271255524,0.00312486,0,0.557401498,0,0,0,0.572137274,0.135663256,0,0,0.087240228,0.247544933,1.49267541,2.705989477,2.858356196,889,0.93905711,0.348930231,2.620378001,0.946694285,0.021085906,0.174381848,0.184200803
549,0.477404018,34.39490537,12.58795541,60.31778305,1,12456.48322,72.92648561,0.033373323,45,5588.029785,1.81376493,538.2393188,15.28882313,1013.823181,2577.060791,13.31686306,13.31686306,1386.477783,108389,27.83466371,6918,0.7296275,-4.292614937,9.796703339,20977876,461192.0909,116.5449959,40.05499902,45,0,0,0.946692725,11.61939847,3.168926856,12.67570742,0,4.225235808,1.056308952,1.336027781,0.001874876,0,0.798067352,0,0,0,0.194417098,0.190060826,0,0,0.012127877,0.072314867,1.069234759,1.739381999,1.837324776,749,0.791175405,0.862319206,2.838106913,0.946692725,0.153212361,1.466110136,1.548665262
550,0.50136055,48.37532714,31.60560676,119.1890067,3,19722.7333,38.13073155,0.018577075,44.90000153,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,24576,34.77709929,4825,0.582792857,-4.419798374,9.636984825,21336526,462045.0073,116.5549959,40.05499902,44.90000153,0,0,0.946691198,58.09708604,13.73203852,13.73203852,0,43.30873687,11.61941721,1.388655058,0,0,0.082976742,0,0,0,0.097449321,0.006879653,0,0,0,0.754658463,0.680132399,2.459936223,2.598456844,4363,4.608683389,2.883973397,2.167443709,0.946691198,0.21050286,2.77580866,2.932116265
551,0.353220999,32.49509602,13.65990713,73.96126253,2,21037.54901,38.61787478,0.018669921,44.79999924,5587.835449,1.816172838,534.2112427,15.27744007,1013.74054,2579.994873,13.29286385,13.29286385,1385.830688,118852.678,38.45455456,5592,0.656784091,-4.237547398,9.856304169,21763246,462897.9234,116.5649959,40.05499902,44.79999924,0,0,0.946689706,13.73206017,6.337873925,12.67574785,1.056312321,8.450498567,5.281561604,1.615629152,0.000624972,0,0.014624292,0,0,0.000624965,0.334876404,0.017479892,0,0,0.001250039,0.928031233,0.585769649,3.151466459,3.328932849,2412,2.547825318,1.676010949,0.299170683,0.946689706,0.155091548,1.459813726,1.542019225
552,0.361507201,40.59217118,26.36639451,17.44611268,2,20580.17928,41.44075843,0.024996451,44.59999847,5587.664063,1.818537593,530.2445068,15.26556015,1013.656982,2582.979004,13.26826859,13.26826859,1385.184204,23962,37.45474021,6051.811182,0.823354545,-4.186991215,9.913805008,20002328.58,463750.8393,116.5749959,40.05499902,44.59999847,0,0,0.946688247,7.39419764,8.450511588,7.39419764,1.056313949,9.506825537,7.39419764,1.682159936,0,0,0.710925804,0,0,0.000624963,0.712445654,0.03501941,0,0,0.001249978,0.131884524,0.881636504,1.431557848,1.512174523,939,0.991878798,0.899435588,0,0.946688247,0.042120425,0.463124679,0.489205058
553,0.429447108,50.10077986,28.35009557,44.04291609,0,9965.124442,80.32714416,0.030363037,44.70000076,5587.30957,1.823709965,527.0432739,15.23699284,1013.262634,2586.351318,13.22635841,13.22635841,1384.145386,22165,42.30125491,8030,0.76929881,-4.100807667,10.01464081,21945474,464603.755,116.5849959,40.05499902,44.70000076,0,0,0.946686822,9.506839845,19.01367969,22.18262631,1.056315538,25.35157292,11.61947092,1.592878418,0,0,0.425596224,0,0.122658861,0,0.219628563,0.191857624,0,0,0,0.072039886,1.460130187,12.61641151,13.32691151,1662,1.755596425,3.123562224,0,0.946686822,0.089410318,1.212532929,1.280817374
