aid,build_buguize,avg_height,std_dev_height,shape_coefficient_sum,jiaochakou,mean_kuai,shape_index,TotalDensity,value_x,duanbofushe,fengsu,jiangshuiliang,pingjundiwen,qiya,rizhaodanweishu,wendu,shidu,zhengfaliang,gdp,dengguang,ndvi,mean_SVF,zuidiqiwen,zuigaoqiwen,ydl,X,X2,Y,value_y,FID_1,gaodu,area,beijing_GF_midu,beijing_JT_midu,beijing_JZ_midu,beijing_LD_midu,beijing_SY_midu,beijing_TCC_midu,poi_hhd,p_cd,p_gyyd,p_gggl,p_gc,p_jt,p_ld,p_nd,p_sl,p_sy,p_sd,p_st,p_zzyd,landuse_hhd,road_length,road_density,population,population_density,bus_coverage_area,subway_coverage_area,wgarea,building_density,building_area,floor_area_ratio,Mean patch size,Percent cover of landscape,Administrative fraction,Sport and cultural fraction
305,0,0,0,0,1,7443.963469,30.49068667,0.041667726,35.20000076,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,118852.678,23.53930917,8496,1,-2.566583849,11.80700646,19558806,427445.3371,116.1488571,40.09341852,35.20000076,0,0,0.163767196,12.21245796,0,0,0,6.106228979,0,0.636514168,0.018070121,0,0.319182179,0,0,0,0.320425272,0.007222763,0,0,0,0,0.837318188,2.07263756,12.65599953,65,0.396904884,0.313403168,0,0.163767196,0,0,0,7443.963469,0,0,0
306,0.544304628,28.46901873,14.35051169,15.74880807,1,13713.49833,65.07005687,0.029389272,36.09999847,5608.882813,1.77265811,608.3823242,15.22305012,1010.334167,2530.522217,13.46264362,13.46264362,1401.273071,155615,14.07223845,6051.811182,0.914458904,-2.301294327,12.21299171,20002328.58,427970.3065,116.1549959,40.09499902,36.09999847,0,0,0.946231385,1.056823961,2.113647922,0,0,10.56823961,0,0.687092027,0.005625228,0.01932149,0.60793961,0,0,0,0.55618404,0.066814956,0,0,0.004989724,0,0.941479589,2.291025308,2.421210441,236,0.249410455,0.939463517,0,0.946231385,0.029167949,0.225224015,0.238022136,13713.49833,15.74880807,0,0
307,0.802418382,40.13273134,29.7559676,33.54434589,1,8926.684338,146.3785084,0.036513418,37,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,136821,11.98950402,7980,0.81186,-2.114536285,12.4478426,19232510,428822.7352,116.1649959,40.09499902,37,0,0,0.94622854,1.056827138,1.056827138,0,0,3.170481415,0,0.950270539,0.017453513,0,0.463441036,0.000625019,0,0,0.348049288,0.275693754,0,0.001250031,0.018125208,0,1.235291178,0.902927647,0.954238441,278,0.293797944,0.379660099,0,0.94622854,0.043382472,0.472556783,0.499410832,8926.684338,33.54434589,0,0
308,0.989890723,37.58580342,24.24015095,29.85718346,1,7335.083169,173.3393057,0.042711843,37.79999924,5607.674316,1.773764372,610.1035156,15.23102379,1010.529846,2530.275635,13.47088528,13.47088528,1400.884399,118852.678,12.90705935,7711,0.900678667,-1.89721632,12.72005558,19281824,429675.1635,116.1749959,40.09499902,37.79999924,0,0,0.946225729,17.96611472,7.397811945,2.113660556,8.454642223,10.56830278,7.397811945,1.648393347,0.03690641,0,0.340936209,0,0,0,0.226436487,0.247350603,0,0.001250049,0.214250001,0,1.50892787,1.215573877,1.284655279,596,0.629870846,0.279817133,0,0.946225729,0.024020975,0.248256873,0.26236538,7335.083169,29.85718346,0,8.454642223
309,0.790378008,28.05185675,7.344250084,205.8826678,0,14784.73362,95.62153264,0.027616543,38.40000153,5606.50293,1.774814606,611.59552,15.23872757,1010.722412,2530.130859,13.4785347,13.4785347,1400.495605,92106,7.298941612,7941,0.75164,-2.566583849,11.80700646,18587030,430527.5915,116.1849959,40.09499902,38.40000153,0,0,0.946222952,20.07983421,1.05683338,4.227333519,5.284166898,10.5683338,1.05683338,1.37481549,0.026271318,0,0.321520308,0,0,0,0.38546708,0.137021527,0,0.000625027,0.148241836,0,1.387839521,0,0,789,0.833841537,0.03759775,0,0.946222952,0.126715308,0.967090963,1.022054011,14784.73362,205.8826678,0,5.284166898
310,0.900058541,31.33151338,13.25278798,301.5641439,0,36393.08494,22.97202693,0.020687209,38.59999847,5605.23291,1.777714133,613.3031616,15.23538589,1010.705078,2530.316406,13.4744091,13.4744091,1399.844727,98961,14.15484111,7671,0.69878375,-1.902855396,12.71878242,18705744,431380.019,116.1949959,40.09499902,38.59999847,0,0,0.946220208,19.02305598,7.397855105,6.341018662,0,30.64825686,5.284182218,1.37288899,0.001249976,0,0.821987343,0,0,0,0.481219498,0.071136296,0,0,0.000624988,0,0.714104737,0,0,4178,4.415462661,1.530070711,0,0.946220208,0.123666737,1.047850798,1.10740691,36393.08494,301.5641439,0,0
311,0.891076157,32.66976121,15.37726182,97.34071753,1,18196.49037,76.36262726,0.030851467,38.90000153,5604.137207,1.778664708,614.296814,15.24257088,1010.891235,2530.379639,13.48081779,13.48081779,1399.455566,153851,17.52943579,6460,0.840971429,-1.852579236,12.78592968,18776238,432232.4463,116.2049959,40.09499902,38.90000153,0,0,0.946217499,49.67145508,12.68207364,4.227357879,0,125.7638969,8.454715758,1.027696585,0.004374959,0,0.838558927,0,0,0,0.319586009,0.270110434,0,0,0,0.053163328,1.045526444,3.57900691,3.782435765,3704,3.914533396,2.757258717,0,0.946217499,0.053274776,0.476230322,0.503299001,18196.49037,97.34071753,0.053163328,0
312,0.515458479,38.77390531,22.23830134,81.88574255,1,15770.24706,73.51017604,0.02113885,39.29999924,5605.008301,1.780974746,613.9002686,15.24656868,1011.157776,2531.976318,13.48336506,13.48336506,1398.951538,146127,12.81096514,6566,0.65810125,-2.091176271,12.49875069,19299054,433084.8732,116.2149959,40.09499902,39.29999924,0,0,0.946214824,23.25053408,5.28421229,9.511582122,1.056842458,22.19369162,5.28421229,1.479526702,0.005614802,0,0,0,0,0,0.21245847,0.048064987,0,0.005583919,0.017452271,0.95855261,0.644281517,1.826559162,1.930385275,4790,5.062275374,0.83618465,0,0.946214824,0.150841382,1.571350401,1.66066982,15770.24706,81.88574255,0.95855261,1.056842458
313,1.092915664,26.62112045,4.747424805,18.7520895,1,8926.530019,129.5197556,0.043263195,39.90000153,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,118852.678,7.812425057,6018,0.969832857,-2.299209356,12.24888325,20002328.58,433937.2997,116.2249959,40.09499902,39.90000153,0,0,0.946212182,3.170536225,0,0,0,1.056845408,0,0.562335144,0.019385406,0,0.054145555,0,0,0.002499889,0.446894354,0.209317723,0,0.011916468,0.070017801,0.839078852,1.322790527,3.044019869,3.217058421,230,0.243074444,0.153394788,0,0.946212182,0.003832947,0.028190472,0.029792971,8926.530019,18.7520895,0.839078852,0
314,0.956361316,24.66041181,3.30684919,6.66905476,2,14784.5246,68.27977131,0.026457402,40.29999924,5603.779785,1.784691215,614.9786377,15.23715305,1011.027466,2532.588135,13.47152519,13.47152519,1398.1698,110616,8.308610996,7837,0.95286625,-2.446255207,12.07361889,19572104,434789.7259,116.2349959,40.09499902,40.29999924,0,0,0.946209574,3.170544963,2.113696642,3.170544963,0,4.227393285,0,1.357977855,0.004375172,0,0.43709505,0,0,0.001875049,0.250603458,0.153230061,0,0,0.023750636,0.51767955,1.461188295,2.941496861,3.108716019,281,0.296974378,1.116364993,0,0.946209574,0.009418289,0.062526902,0.066081451,14784.5246,6.66905476,0.51767955,0
315,0.863442543,36.61557101,19.92099754,44.76825892,2,17203.76364,53.66947743,0.021884552,40.59999847,5602.79541,1.785524487,615.0849609,15.24369717,1011.203918,2532.967041,13.47577763,13.47577763,1397.78064,116768,11.02184057,7420,0.846842857,-2.501890898,12.01024437,21289794,435642.1517,116.2449959,40.09499902,40.59999847,0,0,0.946207,0,0,1.056851196,0,4.227404784,0,0.500402423,0.000625014,0,0.76076343,0,0,0.001250029,0.503064028,0.086283596,0,0,0,0.200241345,1.10004816,5.344399333,5.648234827,333,0.351931448,0.237711321,0,0.946207,0.026803216,0.260268036,0.275064585,17203.76364,44.76825892,0.200241345,0
316,0.675492469,59.44558347,38.40302511,41.35682324,6,18924.08921,46.18729156,0.026241717,40.79999924,5601.782227,1.787283659,615.1290283,15.24465084,1011.273621,2533.567627,13.47379684,13.47379684,1397.26062,258285,22.18981902,6051.811182,0.80403625,-2.566583849,11.80700646,21822768,436494.5772,116.2549959,40.09499902,40.79999924,0,0,0.94620446,45.44472342,6.341124198,3.170562099,0,9.511686297,5.284270165,1.104803084,0,0,0.68432435,0,0,0.000622653,0.465100629,0.021874454,0,0,0,0.172374864,1.006874645,6.857268703,7.247132085,3552,3.753945525,1.099118421,0,0.94620446,0.086552065,1.391858552,1.470991324,18924.08921,41.35682324,0.172374864,0
317,0.629660973,52.68208199,31.35622216,40.73412061,7,13517.17077,73.59500042,0.031594308,40.79999924,5600.809082,1.789024353,614.87677,15.24541664,1011.340149,2534.276855,13.47116852,13.47116852,1396.740356,254054,37.34980488,5975,0.70692,-2.674003839,11.80386353,22189980,437347.0024,116.2649959,40.09499902,40.79999924,0,0,0.946201954,34.87627546,32.7625618,15.85285248,0,102.5151127,28.53513447,1.3959958,0,0,0.573835096,0,0,0,0.306447002,0.026209587,0.165883982,0,0.00061471,0.081898476,1.284082214,6.696347266,7.077080359,4265,4.507494389,2.871460143,0.138364696,0.946201954,0.117723503,1.680621568,1.776176387,13517.17077,40.73412061,0.081898476,0
318,0.427776867,46.20826171,29.42513738,43.7713091,3,15511.46692,82.84951394,0.026255178,40.90000153,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,118852.678,30.2331597,5419,0.655738824,-2.133849621,12.46723461,21893600,438199.4272,116.2749959,40.09499902,40.90000153,0,0,0.946199482,29.59206862,13.73917472,16.9097535,4.227438374,52.84297968,11.62545553,1.537376264,0,0,0.28653484,0,0,0,0.150022919,0.02628149,0.183439455,0,0.01437534,0.39387542,1.477417611,4.260085408,4.502312133,5324,5.626720476,2.926785604,5.518508832,0.946199482,0.204251123,2.633005259,2.782716868,15511.46692,43.7713091,0.39387542,4.227438374
319,0.469641037,43.00721996,27.47460779,53.64441653,3,14784.32881,69.91454119,0.022240481,41.29999924,5599.876465,1.790752053,614.3254395,15.24600601,1011.403503,2535.095215,13.46789646,13.46789646,1396.220215,19081,21.06389999,5593,0.708764474,-2.079978228,12.53743029,20002328.58,439051.8517,116.2849959,40.09499902,41.29999924,0,0,0.946197044,158.5293476,51.78625354,25.36469561,0,518.9193977,39.10390574,1.036018421,0,0,0.011399991,0,0,0.003124946,0.213025181,0.065560367,0,0,0.004385204,0.770334644,0.801892333,9.696525492,10.2478924,6645,7.022850098,1.986271535,5.74226021,0.946197044,0.091967286,1.108259095,1.171277275,14784.32881,53.64441653,0.770334644,0
320,0.400470698,48.29474043,30.58485119,74.66652128,5,10631.40044,91.77399928,0.023756604,41.59999847,5598.983887,1.792472243,613.4744263,15.2464304,1011.463806,2536.021973,13.46398926,13.46398926,1395.699951,19014,22.53506184,6970,0.62865,-2.429061294,12.11334372,21815868,439904.2759,116.2949959,40.09499902,41.59999847,0,0,0.946194639,82.43547023,14.79611004,13.73924504,0,63.41190018,11.62551503,1.294620617,0.002500066,0,0.238251535,0,0,0,0.154491093,0.110706161,0,0,0.011250378,0.577469101,1.256487626,10.20237398,10.78253201,6134,6.482809928,3.017039225,10.46826315,0.946194639,0.184285037,2.437771424,2.576395303,10631.40044,74.66652128,0.577469101,0
321,0.442548468,48.62664321,29.87399731,87.91723891,5,13141.55928,68.25410015,0.021184005,41.5,5598.131836,1.794189215,612.3258667,15.24669552,1011.52124,2537.056641,13.45945168,13.45945168,1395.179688,18861,23.3461585,5861,0.590748571,-2.481379509,12.05287075,21761560,440756.6998,116.3049959,40.09499902,41.5,0,0,0.946192268,85.60627972,20.08048537,11.62554416,0,66.582662,13.73927946,1.31328295,0.006257576,0,0.60765047,0,0,0,0.149834154,0.04312873,0,0,0.00062502,0.29868814,1.119984832,7.171133832,7.578939367,6341,6.701597774,5.003836879,11.95220174,0.946192268,0.185215277,2.486999982,2.628429829,13141.55928,87.91723891,0.29868814,0
322,0.489577893,37.4456704,20.00574515,34.54495767,4,15261.12793,49.32423804,0.023154549,40.59999847,5599.174805,1.7971524,609.4476929,15.2442503,1011.659607,2539.552979,13.4486475,13.4486475,1394.550781,118852.678,26.26222499,3837,0.7329125,-2.761722207,11.71257257,21733378,441609.1233,116.3149959,40.09499902,40.59999847,0,0,0.946189932,7.398091827,10.56870261,7.398091827,0,93.00458296,5.284351305,0.896178872,0.007499654,0,0.699837236,0.000624994,0,0.013750105,0.343001233,0.040594189,0,0,0.003124967,0.190011096,1.180685734,4.178597753,4.416235697,1782,1.883342805,2.867875708,10.02532158,0.946189932,0.11958533,1.195789473,1.263794332,15261.12793,34.54495767,0.190011096,0
323,0.592360239,31.03160443,16.32874595,21.96760282,1,15769.79381,63.53183689,0.026699026,39.79999924,5598.388672,1.798826933,607.7271118,15.24425507,1011.711975,2540.78125,13.44262791,13.44262791,1394.031006,19070,13.36510245,6721,0.894961429,-2.566583849,11.80700646,21952472,442461.5466,116.3249959,40.09499902,39.79999924,0,0,0.946187629,0,0,1.056872833,0,1.056872833,0,0.69314718,0.00062499,0,0.648001648,0,0,0,0.484473983,0.069992236,0,0,0,0.269043971,1.176206445,2.521828134,2.665251645,718,0.758834694,0.94965427,6.968158946,0.946187629,0.027526728,0.232335794,0.245549389,15769.79381,21.96760282,0.269043971,0
324,0.574426467,38.02813542,19.83519879,50.05758901,2,23077.6917,31.25391339,0.013926078,39.70000076,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,17982,15.16313299,6404,0.7678725,-2.524735928,12.00629854,21615488,443313.9695,116.3349959,40.09499902,39.70000076,0,0,0.94618536,15.85313052,5.284376839,10.56875368,0,8.455002942,3.170626103,1.478812,0,0,0.003164033,0,0,0.001875023,0.302563183,0.013791822,0,0,0,0.931758736,0.51662687,3.98147437,4.207922188,5309,5.610951327,2.204833825,6.882872532,0.94618536,0.08739616,0.917162823,0.969326796,23077.6917,50.05758901,0.931758736,0
325,0.693804513,33.85154619,17.05405548,57.08495924,1,17852.51178,52.41545153,0.020218045,40.09999847,5597.641113,1.800499678,605.7383423,15.24410248,1011.761902,2542.111572,13.43599701,13.43599701,1393.511353,18276,22.46957477,6623,0.69187,-2.655210972,11.84922123,21479344,444166.3922,116.3449959,40.09499902,40.09999847,0,0,0.946183125,12.68253437,1.056877864,3.170633593,0,9.511900779,0,1.10328631,0.001249936,0,0,0,0,0.002499854,0.297431559,0.024374463,0,0,0.001250075,0.949606975,0.531979959,2.153509524,2.275996546,1683,1.778725446,1.228327164,5.382148161,0.946183125,0.175241034,1.67582052,1.771137612,17852.51178,57.08495924,0.949606975,0
326,0.87622702,38.84473375,23.73923197,38.069762,2,23654.52308,36.28590424,0.017926494,40.59999847,5597,1.801220298,603.2630005,15.24918175,1011.912842,2543.428223,13.43433952,13.43433952,1393.122681,18645,20.19364421,6646,0.8518875,-2.795681834,11.67961121,20002328.58,445018.8145,116.3549959,40.09499902,40.59999847,0,0,0.946180923,6.341281939,3.17064097,6.341281939,0,22.19448679,1.056880323,1.212757866,0.003125125,0,0,0,0,0.001875078,0.473853302,0.024985406,0,0,0,0.913304065,0.55870831,5.457013022,5.767409687,2442,2.580901749,1.189838647,5.883285698,0.946180923,0.066314,0.757230141,0.800301637,23654.52308,38.069762,0.913304065,0
327,0.519099677,36.83047967,17.69975428,244.3127251,2,18923.57512,55.93535023,0.016531076,41,5596.328125,1.802890062,600.7717285,15.24870205,1011.958252,2544.956055,13.4264946,13.4264946,1392.603149,118852.678,16.03635152,6051.811182,0.656858571,-2.90051496,11.55341148,22114600,445871.2366,116.3649959,40.09499902,41,0,0,0.946178756,155.3617634,20.08077214,67.64049563,3.170648233,438.6063388,16.91012391,1.068915748,0.018753323,0,0.127485482,0,0,0.021248484,0.142506307,0.002476942,0,0,0.002490605,0.766209238,0.930488483,2.26773573,2.396730762,17850,18.86535698,1.900116539,1.904914981,0.946178756,0.195017085,1.951586618,2.062598221,18923.57512,244.3127251,0.766209238,3.170648233
328,0.48995522,31.21463141,10.19789042,48.47442942,1,16313.39004,82.32207354,0.022261304,41.29999924,5595.625,1.80550766,598.2781372,15.24265575,1011.898254,2546.692627,13.41246414,13.41246414,1391.952881,18717,17.58110301,6555,0.829375,-2.954499125,11.48926497,21523478,446723.6584,116.3749959,40.09499902,41.29999924,0,0,0.946176622,21.13770255,5.284425637,12.68262153,0,23.2514728,0,1.267645091,0.011874626,0,0.975546245,0,0,0.033123593,0.316040576,0.046867161,0,0,0.004979545,0,0.723545601,0.560194431,0.592061163,2869,3.032203431,2.373304671,0.43192337,0.946176622,0.078847598,0.681371354,0.720131251,16313.39004,48.47442942,0,0
329,0.397321905,34.20894439,12.1687223,3.182020473,0,28671.95523,31.73477202,0.0208074,41.5,5595.094238,1.806219101,595.109436,15.24720383,1012.042969,2548.294189,13.40898991,13.40898991,1391.564453,7398,11.33905999,5906,0.97391039,-2.97072053,11.47521305,21376016,447576.0799,116.3849959,40.09499902,41.5,0,0,0.946174523,1.056887473,0,0,0,2.113774946,0,0.636514168,0,0,1,0,0,0.003749804,0.77695229,0.130483979,0,0,2.06E-05,0,0.482984914,0,0,180,0.190239745,0.66003729,0.080316439,0.946174523,0.00455862,0.042157639,0.044555881,28671.95523,3.182020473,0,0
331,0.809326223,27.64994368,8.830171326,137.9392024,1,19711.88385,48.62538381,0.021019109,41.90000153,5594.598633,1.806923985,591.7394409,15.25155354,1012.185852,2549.985352,13.40490818,13.40490818,1391.176147,17648,16.13586108,7192,0.78336875,-3.056964278,11.3668189,21526070,449280.9221,116.4049959,40.09499902,41.90000153,0,0,0.946170425,17.96716485,14.7964887,7.39824435,3.17067615,121.5425858,14.7964887,1.10848882,0,0,0.896249485,0,0,0,0.294323971,0.159538541,0,0,0,0,0.750980212,2.489530042,2.631164509,10302,10.8881019,1.021142213,0.601670131,0.946170425,0.076698643,0.583039824,0.616210155,19711.88385,137.9392024,0,3.17067615
332,0.652080677,37.12746464,21.46494011,48.94241309,0,32626.49748,17.77671971,0.014317553,41.5,5595.666016,1.811238885,587.6452637,15.2373457,1012.102234,2553.287109,13.37552357,13.37552357,1390.293701,118852.678,17.978158,7676,0.748332857,-3.265164614,11.11267948,21124612,450133.3428,116.4149959,40.09499902,41.5,0,0,0.946168427,7.398259973,9.512048537,7.398259973,0,157.477248,9.512048537,0.710205406,0.001875031,0,1,0,0,0.009374848,0.561035464,0.018642171,0,0,0,0,0.454053104,0.326226118,0.344786518,6110,6.457624063,0.531135932,0.460038813,0.946168427,0.125569233,1.274561631,1.3470769,32626.49748,48.94241309,0,0
333,0.26530844,50.58012601,18.4896619,5.454694532,0,21025.92139,56.79229612,0.024303016,40.79999924,5595.289063,1.81089592,583.7429199,15.24673748,1012.345825,2555.007813,13.37563801,13.37563801,1390.037354,18068,15.09120667,5369,0.93988125,-3.407306433,10.93921757,20002328.58,450985.7632,116.4249959,40.09499902,40.79999924,0,0,0.946166463,4.227585904,2.113792952,1.056896476,0,4.227585904,0,1.263654431,0,0,0.943038885,0,0,0,0.5454716,0.175156828,0,0,0.010625715,0,0.739344339,1.112850514,1.176167787,1633,1.725911945,1.891754737,0.029254301,0.946166463,0.028073829,0.388186453,0.410272895,21025.92139,5.454694532,0,0
334,1.049281762,28.74738687,7.200436922,11.38962794,0,28671.65249,22.45464635,0.020355507,40.59999847,5594.876465,1.811487317,579.9186401,15.25050926,1012.484558,2556.922119,13.36957359,13.36957359,1389.650269,17399,10.02798724,6324,0.971049315,-3.47578454,10.85575342,19923946,451838.1834,116.4349959,40.09499902,40.59999847,0,0,0.946164532,0,2.113797264,0,0,3.170695897,0,0.673011667,0,0,0.948144643,0,0,0,0.79010611,0.027507548,0,0,0,0,0.335469276,0,0,354,0.374142116,2.120889772,0,0.946164532,0.008380811,0.06711119,0.070929725,28671.65249,11.38962794,0,0
335,0.364877047,41.8242398,23.9670012,2.217454552,2,24899.01673,45.39210418,0.017913684,40.59999847,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,17216,13.65084898,5925,0.963331818,-3.625247836,10.67267132,19968800,452690.6033,116.4449959,40.09499902,40.59999847,0,0,0.946162636,0,3.170702252,0,0,5.284503753,1.056900751,0.936888307,0,0,0.870934837,0,0,0,0.755674723,0.011884432,0,0,0,0.066865686,0.56560515,0.897589815,0.948663349,377,0.398451583,0.89631815,0,0.946162636,0.00487376,0.052226118,0.055197823,24899.01673,2.217454552,0.066865686,0
336,0.685701471,27.94390236,5.890621828,10.83141101,1,39423.36555,15.29897636,0.016152904,40.29999924,5594.426758,1.813011169,576.1884766,15.24864674,1012.518433,2559.027588,13.35732746,13.35732746,1389.132568,9914,18.35979104,5530,0.947054795,-2.566583849,11.80700646,19967940,453543.023,116.4549959,40.09499902,40.29999924,0,0,0.946160773,0,0,0,0,1.056902831,0,-1.00E-10,0,0,0.106631006,0,0,0,0.600074896,0.003750232,0,0,0,0.859216462,0.696460797,0.400063512,0.422828259,203,0.214551275,0.15578707,0.173657255,0.946160773,0.019551968,0.152299106,0.160965356,39423.36555,10.83141101,0.859216462,0
